Timestamp,Account,Side,Item,Quantity,Paid/Received,Tax,Price ea.,Part of Flip
2025-06-21T14:43:48Z,Big Timby,SELL,Blood rune,2053,472190,10265,230,YES
2025-06-21T14:43:14Z,Big Timby,SELL,Blood rune,9000,2070000,45000,230,YES
2025-06-21T14:43:01Z,Big Timby,SELL,Chaos rune,18000,1530000,36000,85,YES
2025-06-21T14:43:00Z,Big Timby,SELL,Blood rune,910,209300,4550,230,YES
2025-06-21T14:42:52Z,Big Timby,BUY,Chaos rune,1330,107730,0,81,YES
2025-06-21T14:42:41Z,Big Timby,BUY,Chaos rune,130,10530,0,81,YES
2025-06-21T14:42:33Z,Big Timby,SELL,Blood rune,278,63940,1390,230,YES
2025-06-21T14:42:20Z,Big Timby,BUY,Chaos rune,3000,243000,0,81,YES
2025-06-21T14:42:15Z,Big Timby,SELL,Blood rune,155,35650,775,230,YES
2025-06-21T14:42:12Z,Big Timby,BUY,Chaos rune,830,67230,0,81,YES
2025-06-21T14:41:14Z,Big Timby,BUY,Chaos rune,2097,169857,0,81,YES
2025-06-21T14:41:13Z,Big Timby,SELL,Blood rune,4184,962320,20920,230,YES
2025-06-21T14:41:10Z,Big Timby,SELL,Blood rune,6000,1380000,30000,230,YES
2025-06-21T14:40:58Z,Big Timby,SELL,Blood rune,120,27600,600,230,YES
2025-06-21T14:40:51Z,Big Timby,BUY,Chaos rune,5875,475875,0,81,YES
2025-06-21T14:39:31Z,Big Timby,BUY,Chaos rune,1538,124578,0,81,YES
2025-06-21T14:38:42Z,Big Timby,BUY,Chaos rune,106,8586,0,81,YES
2025-06-21T14:38:34Z,Big Timby,BUY,Chaos rune,320,25920,0,81,YES
2025-06-21T14:38:34Z,Big Timby,BUY,Chaos rune,1784,144504,0,81,YES
2025-06-21T14:38:28Z,Big Timby,SELL,Bandos cloak,1,79197,1584,79197,NO
2025-06-21T14:38:26Z,Big Timby,SELL,Zulrah's scales,12516,3028872,62580,242,YES
2025-06-21T14:38:20Z,Big Timby,BUY,Chaos rune,75,6075,0,81,YES
2025-06-21T14:38:19Z,Big Timby,BUY,Chaos rune,15,1215,0,81,YES
2025-06-21T14:38:10Z,Big Timby,BUY,Chaos rune,900,72900,0,81,YES
2025-06-21T14:38:04Z,Big Timby,SELL,Zulrah's scales,2000,484000,10000,242,YES
2025-06-21T14:38:00Z,Big Timby,SELL,Zulrah's scales,4000,968000,20000,242,YES
2025-06-21T14:37:59Z,Big Timby,SELL,Zulrah's scales,2000,484000,10000,242,YES
2025-06-21T14:37:49Z,Big Timby,SELL,Zulrah's scales,64,15488,320,242,YES
2025-06-21T14:37:39Z,Big Timby,BUY,Blood rune,23927,5287867,0,221,YES
2025-06-21T14:37:35Z,Big Timby,BUY,Blood rune,1073,237133,0,221,YES
2025-06-21T14:37:25Z,Big Timby,SELL,Zulrah's scales,320,77440,1600,242,YES
2025-06-21T14:37:22Z,Big Timby,SELL,Zulrah's scales,3100,750200,15500,242,YES
2025-06-21T14:37:21Z,Big Timby,SELL,Zulrah's scales,6000,1452000,30000,242,YES
2025-06-21T14:35:46Z,Big Timby,SELL,Drift net,300,785400,15900,2618,NO
2025-06-21T14:34:50Z,Big Timby,SELL,Shattered relics variety ornament kit,1,725621,14513,725621,NO
2025-06-21T14:32:48Z,Big Timby,SELL,Bandos cloak,1,79197,1584,79197,NO
2025-06-21T14:30:34Z,Big Timby,SELL,Bandos cloak,1,79197,1584,79197,NO
2025-06-21T14:29:59Z,Big Timby,BUY,Zulrah's scales,1945,459020,0,236,YES
2025-06-21T14:28:43Z,Big Timby,SELL,Drift net,300,785400,15900,2618,NO
2025-06-21T14:28:22Z,Big Timby,BUY,Zulrah's scales,10592,2499712,0,236,YES
2025-06-21T14:27:58Z,Big Timby,BUY,Zulrah's scales,271,63956,0,236,YES
2025-06-21T14:27:37Z,Big Timby,SELL,Drift net,600,1570800,31800,2618,NO
2025-06-21T14:26:11Z,Big Timby,SELL,Bandos cloak,1,79197,1584,79197,NO
2025-06-21T14:25:12Z,Big Timby,BUY,Zulrah's scales,255,60180,0,236,YES
2025-06-21T14:23:59Z,Big Timby,BUY,Zulrah's scales,7526,1776136,0,236,YES
2025-06-21T14:22:20Z,Big Timby,BUY,Zulrah's scales,1,236,0,236,YES
2025-06-21T14:20:58Z,Big Timby,BUY,Zulrah's scales,9408,2220288,0,236,YES
2025-06-21T14:18:23Z,Big Timby,BUY,Zulrah's scales,1,236,0,236,YES
2025-06-21T14:17:59Z,Big Timby,BUY,Zulrah's scales,1,236,0,236,YES
2025-06-21T14:15:55Z,Big Timby,SELL,Shattered relics variety ornament kit,3,2208000,44160,736000,NO
2025-06-21T14:15:55Z,Big Timby,SELL,Bandos cloak,4,334000,6680,83500,NO
2025-06-21T03:00:35Z,Big Timby,SELL,Contract of bloodied blows,9,509157,10188,56573,YES
2025-06-21T03:00:35Z,Big Timby,SELL,Heavy ballista,6,9650310,193008,1608385,YES
2025-06-20T23:11:16Z,Big Timby,BUY,Moonlight antler bolts,4260,387660,0,91,NO
2025-06-20T23:09:55Z,Big Timby,BUY,Moonlight antler bolts,6740,613340,0,91,NO
2025-06-20T22:55:03Z,Big Timby,SELL,Amulet of fury,1,2518225,50365,2518225,YES
2025-06-20T22:53:51Z,Big Timby,SELL,Molten glass,11656,1049040,23312,90,YES
2025-06-20T22:52:30Z,Big Timby,SELL,Molten glass,1,90,2,90,YES
2025-06-20T22:52:05Z,Big Timby,SELL,Molten glass,1,90,2,90,YES
2025-06-20T22:51:01Z,Big Timby,SELL,Amulet of fury,1,2518225,50365,2518225,YES
2025-06-20T22:50:37Z,Big Timby,SELL,Molten glass,1,90,2,90,YES
2025-06-20T22:50:07Z,Big Timby,SELL,Molten glass,6,540,12,90,YES
2025-06-20T22:49:08Z,Big Timby,SELL,Molten glass,530,47700,1060,90,YES
2025-06-20T22:48:32Z,Big Timby,SELL,Amulet of fury,1,2518225,50365,2518225,YES
2025-06-20T22:48:29Z,Big Timby,SELL,Amulet of fury,1,2518225,50365,2518225,YES
2025-06-20T22:48:16Z,Big Timby,SELL,Amulet of fury,1,2518225,50365,2518225,YES
2025-06-20T22:48:14Z,Big Timby,SELL,Amulet of fury,1,2518225,50365,2518225,YES
2025-06-20T22:48:04Z,Big Timby,SELL,Amulet of fury,1,2518225,50365,2518225,YES
2025-06-20T22:47:35Z,Big Timby,SELL,Molten glass,577,51930,1154,90,YES
2025-06-20T22:46:44Z,Big Timby,SELL,Molten glass,1,90,2,90,YES
2025-06-20T22:44:56Z,Big Timby,SELL,Molten glass,1,90,2,90,YES
2025-06-20T22:42:23Z,Big Timby,SELL,Molten glass,219,19710,438,90,YES
2025-06-20T22:41:01Z,Big Timby,SELL,Molten glass,1,90,2,90,YES
2025-06-20T22:40:15Z,Big Timby,SELL,Steel cannonball,1710,367650,8550,215,YES
2025-06-20T22:39:44Z,Big Timby,SELL,Molten glass,1,90,2,90,YES
2025-06-20T22:39:40Z,Big Timby,SELL,Steel cannonball,6790,1459850,33950,215,YES
2025-06-20T22:39:14Z,Big Timby,SELL,Molten glass,5,450,10,90,YES
2025-06-20T22:38:58Z,Big Timby,SELL,Steel cannonball,2000,430000,10000,215,YES
2025-06-20T22:38:25Z,Big Timby,SELL,Steel cannonball,500,107500,2500,215,YES
2025-06-20T22:35:34Z,Big Timby,SELL,Sunlight antler bolts,1673,235893,5019,141,YES
2025-06-20T22:35:34Z,Big Timby,BUY,Amulet of fury,7,17254321,0,2464903,YES
2025-06-20T22:35:34Z,Big Timby,BUY,Molten glass,13000,1144000,0,88,YES
2025-06-20T22:35:34Z,Big Timby,BUY,Steel cannonball,11000,2244000,0,204,YES
2025-06-20T19:41:46Z,Big Timby,BUY,Steel cannonball,1383,282132,0,204,YES
2025-06-20T19:41:44Z,Big Timby,BUY,Steel cannonball,687,140148,0,204,YES
2025-06-20T19:41:33Z,Big Timby,BUY,Steel cannonball,2300,469200,0,204,YES
2025-06-20T19:41:29Z,Big Timby,BUY,Steel cannonball,144,29376,0,204,YES
2025-06-20T19:40:22Z,Big Timby,SELL,Contract of glyphic attenuation,11,502348,10054,45668,YES
2025-06-20T19:40:22Z,Big Timby,BUY,Molten glass,819,72072,0,88,YES
2025-06-20T19:30:54Z,Big Timby,BUY,Molten glass,419,36872,0,88,YES
2025-06-20T19:30:16Z,Big Timby,SELL,Contract of glyphic attenuation,1,45668,914,45668,YES
2025-06-20T19:26:52Z,Big Timby,SELL,Contract of glyphic attenuation,1,45668,914,45668,YES
2025-06-20T19:26:36Z,Big Timby,BUY,Molten glass,89,7832,0,88,YES
2025-06-20T19:26:18Z,Big Timby,SELL,Contract of glyphic attenuation,20,913360,18280,45668,YES
2025-06-20T19:23:42Z,Big Timby,SELL,Contract of glyphic attenuation,7,319676,6398,45668,YES
2025-06-20T19:19:24Z,Big Timby,BUY,Molten glass,89,7832,0,88,YES
2025-06-20T19:15:48Z,Big Timby,SELL,Contract of glyphic attenuation,1,45668,914,45668,YES
2025-06-20T19:14:06Z,Big Timby,BUY,Sunlight antler bolts,1673,204106,0,122,YES
2025-06-20T19:12:13Z,Big Timby,SELL,Blood rune,14863,3403627,74315,229,YES
2025-06-20T19:12:00Z,Big Timby,SELL,Blood rune,9137,2092373,45685,229,YES
2025-06-20T19:11:58Z,Big Timby,SELL,Blood rune,1000,229000,5000,229,YES
2025-06-20T19:09:12Z,Big Timby,SELL,Snape grass seed,109,1038116,20819,9524,YES
2025-06-20T19:08:47Z,Big Timby,SELL,Bloodbark body,2,329664,6594,164832,YES
2025-06-20T19:08:45Z,Big Timby,BUY,Blood rune,23430,5178030,0,221,YES
2025-06-20T19:08:36Z,Big Timby,BUY,Blood rune,770,170170,0,221,YES
2025-06-20T19:08:17Z,Big Timby,BUY,Blood rune,800,176800,0,221,YES
2025-06-20T19:07:28Z,Big Timby,SELL,Bloodbark body,1,164832,3297,164832,YES
2025-06-20T19:07:13Z,Big Timby,SELL,Snape grass seed,22,209528,4202,9524,YES
2025-06-20T19:04:24Z,Big Timby,SELL,Snape grass seed,28,266672,5348,9524,YES
2025-06-20T18:56:43Z,Big Timby,SELL,Dragon felling axe,1,2040165,40804,2040165,YES
2025-06-20T18:56:13Z,Big Timby,BUY,Bloodbark body,2,318880,0,159440,YES
2025-06-20T18:56:07Z,Big Timby,SELL,Dragon felling axe,1,2040165,40804,2040165,YES
2025-06-20T18:55:38Z,Big Timby,BUY,Bloodbark body,1,159440,0,159440,YES
2025-06-20T18:53:16Z,Big Timby,BUY,Heavy ballista,6,9348198,0,1558033,YES
2025-06-20T18:44:49Z,Big Timby,BUY,Dragon felling axe,1,1969688,0,1969688,YES
2025-06-20T18:43:15Z,Big Timby,BUY,Snape grass seed,3,27030,0,9010,YES
2025-06-20T18:43:10Z,Big Timby,BUY,Dragon felling axe,1,1969688,0,1969688,YES
2025-06-20T18:42:26Z,Big Timby,BUY,Snape grass seed,4,36040,0,9010,YES
2025-06-20T18:42:23Z,Big Timby,BUY,Snape grass seed,43,387430,0,9010,YES
2025-06-20T18:41:42Z,Big Timby,BUY,Snape grass seed,3,27030,0,9010,YES
2025-06-20T18:41:15Z,Big Timby,BUY,Snape grass seed,3,27030,0,9010,YES
2025-06-20T18:41:13Z,Big Timby,BUY,Snape grass seed,3,27030,0,9010,YES
2025-06-20T18:41:03Z,Big Timby,SELL,Mahogany logs,1133,440737,9064,389,YES
2025-06-20T18:40:59Z,Big Timby,BUY,Snape grass seed,9,81090,0,9010,YES
2025-06-20T18:40:50Z,Big Timby,BUY,Snape grass seed,4,36040,0,9010,YES
2025-06-20T18:40:50Z,Big Timby,BUY,Snape grass seed,3,27030,0,9010,YES
2025-06-20T18:40:35Z,Big Timby,BUY,Snape grass seed,8,72080,0,9010,YES
2025-06-20T18:40:28Z,Big Timby,BUY,Snape grass seed,15,135150,0,9010,YES
2025-06-20T18:40:23Z,Big Timby,BUY,Snape grass seed,3,27030,0,9010,YES
2025-06-20T18:40:23Z,Big Timby,SELL,Mahogany logs,1300,505700,10400,389,YES
2025-06-20T18:40:16Z,Big Timby,BUY,Snape grass seed,10,90100,0,9010,YES
2025-06-20T18:40:11Z,Big Timby,BUY,Snape grass seed,2,18020,0,9010,YES
2025-06-20T18:40:05Z,Big Timby,BUY,Snape grass seed,15,135150,0,9010,YES
2025-06-20T18:40:05Z,Big Timby,BUY,Snape grass seed,13,117130,0,9010,YES
2025-06-20T18:39:25Z,Big Timby,SELL,Mahogany logs,300,116700,2400,389,YES
2025-06-20T18:39:22Z,Big Timby,BUY,Snape grass seed,14,126140,0,9010,YES
2025-06-20T18:39:11Z,Big Timby,BUY,Snape grass seed,3,27030,0,9010,YES
2025-06-20T18:39:04Z,Big Timby,BUY,Snape grass seed,1,9010,0,9010,YES
2025-06-20T18:36:58Z,Big Timby,BUY,Mahogany logs,1050,396900,0,378,YES
2025-06-20T18:35:56Z,Big Timby,SELL,Cosmic rune,3897,370215,7794,95,YES
2025-06-20T18:35:34Z,Big Timby,SELL,Cosmic rune,4366,414770,8732,95,YES
2025-06-20T18:35:15Z,Big Timby,BUY,Mahogany logs,574,216972,0,378,YES
2025-06-20T18:34:30Z,Big Timby,BUY,Mahogany logs,417,157626,0,378,YES
2025-06-20T18:34:23Z,Big Timby,SELL,Cosmic rune,152,14440,304,95,YES
2025-06-20T18:34:07Z,Big Timby,BUY,Mahogany logs,450,170100,0,378,YES
2025-06-20T18:33:44Z,Big Timby,BUY,Mahogany logs,14,5292,0,378,YES
2025-06-20T18:32:49Z,Big Timby,SELL,Cosmic rune,694,65930,1388,95,YES
2025-06-20T18:32:28Z,Big Timby,BUY,Mahogany logs,26,9828,0,378,YES
2025-06-20T18:32:09Z,Big Timby,BUY,Mahogany logs,202,76356,0,378,YES
2025-06-20T18:31:41Z,Big Timby,SELL,Cosmic rune,683,64885,1366,95,YES
2025-06-20T18:30:00Z,Big Timby,SELL,Cosmic rune,1008,95760,2016,95,YES
2025-06-20T18:28:19Z,Big Timby,SELL,Cosmic rune,7200,684000,14400,95,YES
2025-06-20T18:26:58Z,Big Timby,SELL,Sapphire,411,99462,2055,242,YES
2025-06-20T18:26:07Z,Big Timby,SELL,Sapphire,1,242,5,242,YES
2025-06-20T18:25:47Z,Big Timby,SELL,Sapphire,185,44770,925,242,YES
2025-06-20T18:18:26Z,Big Timby,SELL,Chaos rune,3920,337120,7840,86,YES
2025-06-20T18:15:19Z,Big Timby,BUY,Sapphire,317,73861,0,233,YES
2025-06-20T18:14:54Z,Big Timby,SELL,Chaos rune,12000,1032000,24000,86,YES
2025-06-20T18:14:25Z,Big Timby,BUY,Cosmic rune,16657,1532444,0,92,YES
2025-06-20T18:14:02Z,Big Timby,BUY,Cosmic rune,595,54740,0,92,YES
2025-06-20T18:13:19Z,Big Timby,BUY,Cosmic rune,520,47840,0,92,YES
2025-06-20T18:12:42Z,Big Timby,BUY,Cosmic rune,228,20976,0,92,YES
2025-06-20T18:12:37Z,Big Timby,BUY,Sapphire,280,65240,0,233,YES
2025-06-20T18:06:51Z,Big Timby,SELL,Contract of bloodied blows,12,695724,13920,57977,YES
2025-06-20T17:55:59Z,Big Timby,SELL,Contract of bloodied blows,10,579770,11600,57977,YES
2025-06-20T17:51:51Z,Big Timby,SELL,Contract of bloodied blows,14,811678,16240,57977,YES
2025-06-20T17:51:45Z,Big Timby,SELL,Chaos rune,348,29928,696,86,YES
2025-06-20T17:48:24Z,Big Timby,SELL,Chaos rune,732,62952,1464,86,YES
2025-06-20T17:47:34Z,Big Timby,SELL,Divine bastion potion(4),109,3158384,63220,28976,YES
2025-06-20T17:46:50Z,Big Timby,SELL,Contract of bloodied blows,4,231908,4640,57977,YES
2025-06-20T17:46:10Z,Big Timby,SELL,Chaos rune,500,43000,1000,86,YES
2025-06-20T17:45:38Z,Big Timby,SELL,Divine bastion potion(4),1,28976,580,28976,YES
2025-06-20T17:45:32Z,Big Timby,SELL,Divine bastion potion(4),1,28976,580,28976,YES
2025-06-20T17:44:25Z,Big Timby,SELL,Divine bastion potion(4),10,289760,5800,28976,YES
2025-06-20T17:44:12Z,Big Timby,SELL,Chaos rune,500,43000,1000,86,YES
2025-06-20T17:43:36Z,Big Timby,SELL,Divine bastion potion(4),10,289760,5800,28976,YES
2025-06-20T17:43:19Z,Big Timby,SELL,Divine bastion potion(4),40,1159040,23200,28976,YES
2025-06-20T17:41:46Z,Big Timby,SELL,Divine bastion potion(4),5,144880,2900,28976,YES
2025-06-20T17:41:14Z,Big Timby,BUY,Divine bastion potion(4),99,2772495,0,28005,YES
2025-06-20T17:40:25Z,Big Timby,SELL,Tormented bracelet,1,22737218,454745,22737218,NO
2025-06-20T17:40:09Z,Big Timby,BUY,Divine bastion potion(4),77,2156385,0,28005,YES
2025-06-20T17:38:09Z,Big Timby,BUY,Contract of bloodied blows,42,2212056,0,52668,YES
2025-06-20T17:28:29Z,Big Timby,BUY,Chaos rune,923,74763,0,81,YES
2025-06-20T17:28:20Z,Big Timby,BUY,Chaos rune,12024,973944,0,81,YES
2025-06-20T17:28:01Z,Big Timby,BUY,Chaos rune,360,29160,0,81,YES
2025-06-20T17:27:38Z,Big Timby,BUY,Chaos rune,1658,134298,0,81,YES
2025-06-20T17:25:33Z,Big Timby,BUY,Chaos rune,1616,130896,0,81,YES
2025-06-20T17:25:23Z,Big Timby,BUY,Chaos rune,805,65205,0,81,YES
2025-06-20T17:24:44Z,Big Timby,SELL,Zulrah's scales,4186,1025570,20930,245,YES
2025-06-20T17:24:28Z,Big Timby,BUY,Chaos rune,120,9720,0,81,YES
2025-06-20T17:23:27Z,Big Timby,BUY,Chaos rune,494,40014,0,81,YES
2025-06-20T17:21:15Z,Big Timby,SELL,Zulrah's scales,3209,786205,16045,245,YES
2025-06-20T17:16:09Z,Big Timby,SELL,Zulrah's scales,3000,735000,15000,245,YES
2025-06-20T17:12:59Z,Big Timby,SELL,Zulrah's scales,19605,4803225,98025,245,YES
2025-06-20T17:11:58Z,Big Timby,BUY,Contract of bloodied blows,2,105336,0,52668,YES
2025-06-20T17:10:48Z,Big Timby,BUY,Contract of bloodied blows,5,263340,0,52668,YES
2025-06-20T17:05:23Z,Big Timby,SELL,Blood rune,9453,2089113,47265,221,YES
2025-06-20T17:04:29Z,Big Timby,SELL,Blood rune,4717,1042457,23585,221,YES
2025-06-20T17:03:51Z,Big Timby,SELL,Blood rune,704,155584,3520,221,YES
2025-06-20T17:03:28Z,Big Timby,SELL,Blood rune,9000,1989000,45000,221,YES
2025-06-20T17:02:50Z,Big Timby,SELL,Blood rune,1,221,5,221,YES
2025-06-20T17:02:03Z,Big Timby,SELL,Blood rune,625,138125,3125,221,YES
2025-06-20T17:00:30Z,Big Timby,BUY,Zulrah's scales,16001,3808238,0,238,YES
2025-06-20T17:00:23Z,Big Timby,SELL,Blood rune,500,110500,2500,221,YES
2025-06-20T16:58:14Z,Big Timby,BUY,Zulrah's scales,1,238,0,238,YES
2025-06-20T16:54:38Z,Big Timby,BUY,Zulrah's scales,174,41412,0,238,YES
2025-06-20T16:48:54Z,Big Timby,BUY,Zulrah's scales,9471,2254098,0,238,YES
2025-06-20T16:47:02Z,Big Timby,BUY,Zulrah's scales,1,238,0,238,YES
2025-06-20T16:44:53Z,Big Timby,BUY,Zulrah's scales,441,104958,0,238,YES
2025-06-20T16:42:45Z,Big Timby,BUY,Zulrah's scales,141,33558,0,238,YES
2025-06-20T16:38:29Z,Big Timby,BUY,Zulrah's scales,3770,897260,0,238,YES
2025-06-20T16:36:48Z,Big Timby,SELL,Teak plank,1456,1324960,27664,910,YES
2025-06-20T16:35:06Z,Big Timby,SELL,Teak plank,190,172900,3610,910,YES
2025-06-20T16:33:56Z,Big Timby,SELL,Teak plank,2,1820,38,910,YES
2025-06-20T16:33:42Z,Big Timby,SELL,Teak plank,2,1820,38,910,YES
2025-06-20T16:30:12Z,Big Timby,BUY,Bracelet mould,1,359,0,714,YES
2025-06-20T16:25:52Z,Big Timby,BUY,Zenyte shard,1,19635000,0,19640000,YES
2025-06-20T16:04:18Z,Big Timby,BUY,Sunfire splinters,30000,8550000,0,285,YES
2025-06-20T16:04:15Z,Big Timby,SELL,Dinh's bulwark,1,13479971,269600,13479971,YES
2025-06-20T15:55:50Z,Big Timby,SELL,Water orb,90,62010,1260,689,YES
2025-06-20T15:54:22Z,Big Timby,SELL,Water orb,5070,3493230,70980,689,YES
2025-06-20T15:52:55Z,Big Timby,SELL,Contract of glyphic attenuation,1,49730,995,49730,YES
2025-06-20T15:48:00Z,Big Timby,SELL,Amethyst dart,553,220647,4424,399,YES
2025-06-20T15:47:39Z,Big Timby,BUY,Contract of glyphic attenuation,3,132972,0,44324,YES
2025-06-20T15:47:38Z,Big Timby,SELL,Amethyst dart,1,399,8,399,YES
2025-06-20T15:47:20Z,Big Timby,BUY,Contract of glyphic attenuation,3,132972,0,44324,YES
2025-06-20T15:46:54Z,Big Timby,SELL,Amethyst dart,1000,399000,8000,399,YES
2025-06-20T15:42:22Z,Big Timby,SELL,Amethyst dart,1521,606879,12168,399,YES
2025-06-20T15:40:04Z,Big Timby,SELL,Amethyst dart,3000,1197000,24000,399,YES
2025-06-20T15:39:13Z,Big Timby,BUY,Contract of glyphic attenuation,18,797832,0,44324,YES
2025-06-20T15:31:02Z,Big Timby,BUY,Contract of glyphic attenuation,1,44324,0,44324,YES
2025-06-20T15:29:56Z,Big Timby,SELL,Amethyst dart,1125,448875,9000,399,YES
2025-06-20T15:29:49Z,Big Timby,BUY,Contract of glyphic attenuation,1,44324,0,44324,YES
2025-06-20T15:27:10Z,Big Timby,BUY,Contract of glyphic attenuation,3,132972,0,44324,YES
2025-06-20T15:27:01Z,Big Timby,SELL,Amethyst dart,3800,1516200,30400,399,YES
2025-06-20T15:26:14Z,Big Timby,SELL,Soul rune,15783,6202719,126264,393,YES
2025-06-20T15:26:10Z,Big Timby,SELL,Soul rune,4806,1888758,38448,393,YES
2025-06-20T15:26:00Z,Big Timby,SELL,Soul rune,1459,573387,11672,393,YES
2025-06-20T15:25:57Z,Big Timby,SELL,Soul rune,2029,797397,16232,393,YES
2025-06-20T15:25:57Z,Big Timby,SELL,Soul rune,923,362739,7384,393,YES
2025-06-20T15:25:24Z,Big Timby,BUY,Soul rune,7144,2729008,0,382,YES
2025-06-20T15:25:20Z,Big Timby,BUY,Soul rune,17856,6820992,0,382,YES
2025-06-20T15:23:33Z,Big Timby,BUY,Amethyst dart,11000,4092000,0,372,YES
2025-06-20T15:23:32Z,Big Timby,BUY,Contract of glyphic attenuation,3,132972,0,44324,YES
2025-06-20T15:23:01Z,Big Timby,BUY,Contract of glyphic attenuation,6,265944,0,44324,YES
2025-06-20T15:19:29Z,Big Timby,BUY,Contract of glyphic attenuation,2,88648,0,44324,YES
2025-06-20T15:19:20Z,Big Timby,BUY,Contract of glyphic attenuation,1,44324,0,44324,YES
2025-06-20T15:17:27Z,Big Timby,BUY,Contract of glyphic attenuation,1,44324,0,44324,YES
2025-06-20T15:10:50Z,Big Timby,BUY,Water orb,77,51590,0,670,YES
2025-06-20T15:10:48Z,Big Timby,BUY,Water orb,42,28140,0,670,YES
2025-06-20T15:09:56Z,Big Timby,BUY,Water orb,138,92460,0,670,YES
2025-06-20T15:08:46Z,Big Timby,BUY,Water orb,43,28810,0,670,YES
2025-06-20T15:08:25Z,Big Timby,BUY,Water orb,18,12060,0,670,YES
2025-06-20T15:08:19Z,Big Timby,BUY,Water orb,21,14070,0,670,YES
2025-06-20T15:08:18Z,Big Timby,BUY,Water orb,546,365820,0,670,YES
2025-06-20T15:08:08Z,Big Timby,BUY,Water orb,201,134670,0,670,YES
2025-06-20T15:08:00Z,Big Timby,BUY,Water orb,229,153430,0,670,YES
2025-06-20T15:07:50Z,Big Timby,BUY,Water orb,36,24120,0,670,YES
2025-06-20T15:07:21Z,Big Timby,BUY,Teak plank,2,1772,0,886,YES
2025-06-20T15:06:38Z,Big Timby,BUY,Teak plank,1206,1068516,0,886,YES
2025-06-20T15:06:35Z,Big Timby,BUY,Water orb,255,170850,0,670,YES
2025-06-20T15:05:49Z,Big Timby,BUY,Teak plank,442,391612,0,886,YES
2025-06-20T15:05:47Z,Big Timby,BUY,Water orb,241,161470,0,670,YES
2025-06-20T15:05:12Z,Big Timby,BUY,Water orb,214,143380,0,670,YES
2025-06-20T15:04:48Z,Big Timby,BUY,Water orb,21,14070,0,670,YES
2025-06-20T15:03:48Z,Big Timby,BUY,Water orb,199,133330,0,670,YES
2025-06-20T15:03:01Z,Big Timby,BUY,Water orb,21,14070,0,670,YES
2025-06-20T15:03:00Z,Big Timby,BUY,Water orb,285,190950,0,670,YES
2025-06-20T15:02:48Z,Big Timby,BUY,Water orb,14,9380,0,670,YES
2025-06-20T15:02:35Z,Big Timby,BUY,Water orb,305,204350,0,670,YES
2025-06-20T15:01:56Z,Big Timby,BUY,Water orb,1057,708190,0,670,YES
2025-06-20T15:01:27Z,Big Timby,BUY,Dinh's bulwark,1,13087664,0,13087664,YES
2025-06-20T15:01:09Z,Big Timby,BUY,Water orb,214,143380,0,670,YES
2025-06-20T15:01:00Z,Big Timby,BUY,Water orb,8,5360,0,670,YES
2025-06-20T15:00:50Z,Big Timby,BUY,Water orb,294,196980,0,670,YES
2025-06-20T14:59:58Z,Big Timby,BUY,Water orb,681,456270,0,670,YES
2025-06-20T14:52:30Z,Big Timby,SELL,Steel cannonball,5343,1138059,26715,213,YES
2025-06-20T14:51:40Z,Big Timby,SELL,Steel cannonball,5657,1204941,28285,213,YES
2025-06-20T14:47:49Z,Big Timby,SELL,Mahogany logs,1517,588596,12136,388,NO
2025-06-20T14:45:57Z,Big Timby,BUY,Steel cannonball,5480,1112440,0,203,YES
2025-06-20T14:45:51Z,Big Timby,BUY,Steel cannonball,5520,1120560,0,203,YES
2025-06-20T14:45:31Z,Big Timby,SELL,Mahogany logs,1256,487328,10048,388,NO
2025-06-20T14:44:03Z,Big Timby,SELL,Bird nest,341,2262535,45353,6635,NO
2025-06-20T14:35:16Z,Big Timby,BUY,Onyx,1,2434223,0,2434223,YES
2025-06-20T14:23:17Z,Big Timby,SELL,Ancient brew(4),6,14232,288,2372,YES
2025-06-20T14:22:57Z,Big Timby,SELL,Ancient brew(4),50,118600,2400,2372,YES
2025-06-20T14:21:23Z,Big Timby,SELL,Ancient brew(4),1,2372,48,2372,YES
2025-06-20T14:20:23Z,Big Timby,SELL,Ancient brew(4),5,11860,240,2372,YES
2025-06-20T14:18:46Z,Big Timby,SELL,Ancient brew(4),100,237200,4800,2372,YES
2025-06-20T14:18:44Z,Big Timby,SELL,Ancient brew(4),501,1188372,24048,2372,YES
2025-06-20T14:18:38Z,Big Timby,BUY,Blood rune,20495,4447415,0,217,YES
2025-06-20T14:18:24Z,Big Timby,BUY,Blood rune,90,19530,0,217,YES
2025-06-20T14:17:09Z,Big Timby,BUY,Blood rune,2685,582645,0,217,YES
2025-06-20T14:17:06Z,Big Timby,BUY,Blood rune,411,89187,0,217,YES
2025-06-20T14:16:51Z,Big Timby,BUY,Blood rune,260,56420,0,217,YES
2025-06-20T14:16:43Z,Big Timby,BUY,Blood rune,900,195300,0,217,YES
2025-06-20T14:16:30Z,Big Timby,BUY,Blood rune,159,34503,0,217,YES
2025-06-20T14:14:54Z,Big Timby,SELL,Ancient brew(4),1,2372,48,2372,YES
2025-06-20T14:14:27Z,Big Timby,SELL,Ancient brew(4),495,1174140,23760,2372,YES
2025-06-20T14:12:49Z,Big Timby,SELL,Redwood logs,3636,4206852,87264,1046,NO
2025-06-20T14:07:35Z,Big Timby,BUY,Ancient brew(4),1159,2517348,0,2172,YES
2025-06-20T13:57:37Z,Big Timby,SELL,Dragon felling axe,1,2047737,40955,2047737,YES
